,EPOCH2,Vx,Vy,Vz,W,Np
50,63823858331558.0,-342.70709228515625,-4.506795883178711,-1.1503515243530273,25.162796020507812,0.030358130112290382
51,63823858431852.0,-341.122314453125,-6.523471832275391,-3.092532157897949,24.28306770324707,0.04062086343765259
52,63823858532146.0,-339.7008972167969,-6.708438873291016,-3.0301735401153564,24.49826431274414,0.0336664542555809
53,63823858632440.0,-339.6143798828125,-9.086462020874023,-1.4860434532165527,24.90299415588379,0.034361522644758224
54,63823858732735.0,-339.7032165527344,-8.369754791259766,-2.183652877807617,24.7282772064209,0.033095452934503555
55,63823858833029.0,-342.0967712402344,-2.035493850708008,-1.3278799057006836,22.769712448120117,0.0330636203289032
56,63823858933323.0,-339.59857177734375,-3.4621448516845703,-0.39044129848480225,23.751474380493164,0.035886675119400024
57,63823859033617.0,-339.4914855957031,-3.856710433959961,-0.37270021438598633,23.58734130859375,0.0350838303565979
58,63823859133911.0,-339.63525390625,-5.919033050537109,-0.5732258558273315,22.492538452148438,0.033887412399053574
59,63823859234205.0,-338.78448486328125,-7.107318878173828,-0.5996246337890625,25.15924835205078,0.035283807665109634
60,63823859334499.0,-339.79620361328125,-9.24496841430664,-2.708127498626709,25.094022750854492,0.04533042013645172
61,63823859434793.0,-339.1049499511719,-9.457174301147461,-1.6992372274398804,25.12154197692871,0.03611539676785469
62,63823859535088.0,-339.0518493652344,-8.037578582763672,-0.414616197347641,24.751850128173828,0.035467520356178284
63,63823859635382.0,-338.8852844238281,-7.325334548950195,-0.8907791376113892,24.99381446838379,0.03653372824192047
64,63823859732542.0,-339.0074462890625,-8.176528930664062,-1.8834458589553833,24.84703254699707,0.036105357110500336
65,63823859832836.0,-338.97930908203125,-8.87120246887207,-1.2820183038711548,25.379941940307617,0.03663580119609833
66,63823859933130.0,-336.7300720214844,-7.240673065185547,-1.6802254915237427,24.475095748901367,0.035884253680706024
67,63823860033424.0,-335.3992919921875,-1.3457984924316406,2.082872152328491,24.36030387878418,0.035076823085546494
68,63823860133718.0,-338.9656982421875,0.3365612030029297,2.3444392681121826,21.587072372436523,0.0330205075442791
69,63823860234012.0,-337.4805603027344,1.0044918060302734,2.654015064239502,24.356952667236328,0.04618357867002487
70,63823860334306.0,-337.46142578125,-3.1856136322021484,3.8761472702026367,23.121339797973633,0.03803713992238045
71,63823860434601.0,-335.8389892578125,-3.4506187438964844,0.7434035539627075,23.012388229370117,0.03697306290268898
72,63823860534895.0,-335.806640625,-4.923484802246094,1.5834407806396484,22.68235206604004,0.03706283122301102
73,63823860632055.0,-335.8716125488281,-4.023921966552734,1.3459168672561646,24.346113204956055,0.040493160486221313
74,63823860732349.0,-335.1595764160156,-3.812652587890625,2.244288444519043,24.336170196533203,0.03759507089853287
75,63823860832643.0,-336.0556945800781,-3.538492202758789,-0.06729033589363098,23.95159912109375,0.03727976232767105
76,63823860932937.0,-335.516357421875,-3.6450347900390625,-0.5659844875335693,23.542991638183594,0.037746720016002655
77,63823861033231.0,-334.6316833496094,-4.322807312011719,1.3402154445648193,99999.8984375,0.032846830785274506
78,63823861133525.0,-335.0524597167969,-6.887495040893555,0.04374007135629654,24.84170913696289,0.03236687183380127
79,63823861233819.0,-335.77569580078125,-7.288751602172852,-1.6416584253311157,25.997425079345703,0.03977026417851448
80,63823861334114.0,-333.9514465332031,-6.373220443725586,-0.6763679385185242,26.248332977294922,0.033236920833587646
81,63823861434408.0,-334.51947021484375,-7.340555191040039,-0.6731998324394226,22.586637496948242,0.03243308514356613
82,63823861534702.0,-332.73876953125,-4.265586853027344,-0.046474892646074295,22.341468811035156,0.034253787249326706
83,63823861634996.0,-332.59130859375,-2.761281967163086,0.2734047770500183,21.19318389892578,0.02252066321671009
84,63823861735290.0,-334.5096435546875,-1.4357547760009766,-0.4220742881298065,22.242149353027344,0.021117502823472023
85,63823861835584.0,-333.967041015625,-1.8314952850341797,-0.4306705892086029,99999.8984375,0.028246259316802025
86,63823861935878.0,-335.6141052246094,-1.433074951171875,-0.0025238171219825745,99999.8984375,0.028943121433258057
87,63823862036173.0,-334.98583984375,-1.9705810546875,-0.4602375030517578,99999.8984375,0.02933136373758316
88,63823862136467.0,-335.4309387207031,-1.9370079040527344,-0.4997352659702301,99999.8984375,0.03613021969795227
89,63823862236761.0,-333.07574462890625,-2.4757347106933594,0.18983514606952667,99999.8984375,0.029721884056925774
90,63823862337055.0,-331.4581298828125,-3.2742385864257812,0.15108591318130493,25.26234245300293,0.028296660631895065
91,63823862437349.0,-333.5481262207031,-4.278646469116211,-0.33738234639167786,24.98512077331543,0.028873233124613762
92,63823862537643.0,-333.2904052734375,-4.4371337890625,-1.0413848161697388,25.037555694580078,0.03013956919312477
93,63823862637937.0,-332.7917785644531,-5.064252853393555,-1.6377108097076416,24.755807876586914,0.029094215482473373
94,63823862738232.0,-333.2127685546875,-5.5053863525390625,-1.4255385398864746,24.530757904052734,0.02928091771900654
95,63823862838526.0,-333.7213439941406,-4.483087539672852,-1.5712292194366455,25.051294326782227,0.028560033068060875
96,63823862938820.0,-333.3526306152344,-6.016078948974609,-1.8029688596725464,24.531291961669922,0.029127031564712524
97,63823863039114.0,-335.9171447753906,-3.8275699615478516,-2.1769959926605225,26.29721450805664,0.03415096178650856
98,63823863139408.0,-333.7148132324219,-5.39832878112793,-2.853708028793335,25.17521858215332,0.02884700335562229
99,63823863239702.0,-333.0046081542969,-6.097850799560547,-1.1539405584335327,25.24283218383789,0.02885805070400238
100,63823863339996.0,-332.39630126953125,-5.880119323730469,-2.2519760131835938,24.51906967163086,0.030079999938607216
101,63823863644013.0,-332.9801940917969,-8.296394348144531,-2.886458396911621,24.793302536010742,0.031383272260427475
102,63823863844601.0,-332.7815856933594,-9.128040313720703,-1.625468373298645,24.884233474731445,0.031738996505737305
103,63823863944895.0,-333.0790710449219,-7.451927185058594,1.4066661596298218,24.773181915283203,0.03826988860964775
104,63823864045190.0,-331.86517333984375,-8.898096084594727,1.0732427835464478,24.2156925201416,0.03121747262775898
105,63823864346072.0,-331.0262756347656,-8.054342269897461,1.4099748134613037,24.302947998046875,0.032409779727458954
106,63823864446366.0,-331.5818176269531,-7.831926345825195,0.9860443472862244,24.109399795532227,0.032181914895772934
107,63823864546660.0,-332.2132263183594,-7.1217193603515625,0.6589807271957397,24.49738121032715,0.030924735590815544
108,63823864847543.0,-336.1199035644531,-6.79368782043457,-1.8825287818908691,24.346176147460938,0.03356793522834778
109,63823864947837.0,-331.61920166015625,-6.608314514160156,0.27860569953918457,24.522275924682617,0.03094705007970333
110,63823865044997.0,-332.15234375,-7.973613739013672,0.8405227065086365,25.123435974121094,0.03242224454879761
111,63823865145291.0,-329.9443664550781,-9.975109100341797,-0.042571473866701126,24.198108673095703,0.032023411244153976
112,63823865245585.0,-329.28289794921875,-8.631071090698242,-0.023997215554118156,24.795703887939453,0.03276381269097328
113,63823865345879.0,-328.89447021484375,-11.153573989868164,-0.7820410132408142,23.99806022644043,0.03077480010688305
114,63823865446173.0,-327.1460876464844,-10.72913932800293,-0.6553481817245483,23.022872924804688,0.030725155025720596
115,63823865543333.0,-327.29595947265625,-9.119455337524414,-1.3221772909164429,23.43413543701172,0.030581481754779816
116,63823865643627.0,-327.3852844238281,-10.187276840209961,-1.6404999494552612,23.236766815185547,0.030099747702479362
117,63823865743922.0,-328.6006774902344,-8.805957794189453,-1.7666192054748535,23.86650848388672,0.030355649068951607
118,63823865844216.0,-329.728759765625,-5.888969421386719,-3.3332502841949463,24.415138244628906,0.0385761484503746
119,63823865944510.0,-333.432861328125,-6.954074859619141,-1.5439198017120361,23.66415023803711,0.026080017909407616
120,63823866145098.0,-333.3621826171875,-6.810634613037109,-1.5881739854812622,23.552888870239258,0.025545209646224976
121,63823866245392.0,-332.25054931640625,-7.2460479736328125,-1.85771906375885,24.19010353088379,0.029312387108802795
122,63823866345687.0,-331.8053894042969,-7.647800445556641,-1.9607443809509277,24.48491668701172,0.0296276044100523
123,63823866445981.0,-332.8578186035156,-9.146753311157227,-1.4501701593399048,24.325029373168945,0.029761146754026413
124,63823866546275.0,-333.3568420410156,-7.735189437866211,-1.597480297088623,24.449596405029297,0.028645839542150497
125,63823866646569.0,-334.55291748046875,-9.16812515258789,-1.206851601600647,23.701641082763672,0.028012795373797417
126,63823866746863.0,-334.8793029785156,-9.434070587158203,-1.6118247509002686,24.001834869384766,0.03396088257431984
127,63823866847157.0,-333.3556213378906,-9.455123901367188,0.9390859603881836,23.82673454284668,0.028937097638845444
128,63823866950586.0,-333.2096862792969,-10.249258041381836,0.5788891315460205,24.015888214111328,0.02936817705631256
129,63823867050880.0,-333.85272216796875,-8.807893753051758,2.1265389919281006,24.67984390258789,0.02901717834174633
130,63823867251468.0,-332.91168212890625,-9.31219482421875,1.4298075437545776,25.341991424560547,0.03076302632689476
131,63823867351762.0,-332.8376770019531,-12.855802536010742,0.565975546836853,23.961715698242188,0.030181432142853737
132,63823867448922.0,-332.3793029785156,-12.7047119140625,-0.07126729935407639,24.322750091552734,0.030934395268559456
133,63823867549216.0,-333.5880432128906,-11.040021896362305,0.5057621598243713,24.343482971191406,0.02993314526975155
134,63823867649510.0,-334.0458679199219,-12.72578239440918,-1.0008232593536377,23.9512996673584,0.03977668285369873
135,63823867749805.0,-332.227783203125,-12.935384750366211,0.25995752215385437,24.12340545654297,0.030894143506884575
136,63823867850099.0,-332.3191833496094,-12.94301986694336,1.5932118892669678,23.925466537475586,0.030646948143839836
137,63823867950393.0,-332.6413879394531,-12.847293853759766,1.3594914674758911,23.741243362426758,0.03200875595211983
138,63823868050687.0,-333.3955993652344,-11.914222717285156,1.6575884819030762,25.634469985961914,0.029945457354187965
139,63823868150981.0,-334.0130920410156,-11.855218887329102,1.5291789770126343,24.71441650390625,0.031900741159915924
140,63823868251275.0,-334.0108337402344,-12.625007629394531,1.6671603918075562,24.798538208007812,0.031876157969236374
141,63823868351570.0,-334.1369934082031,-12.595563888549805,1.8301223516464233,24.195079803466797,0.030498094856739044
142,63823868451864.0,-334.6629638671875,-14.881963729858398,1.5282584428787231,23.98801612854004,0.031233565881848335
143,63823868552158.0,-336.32666015625,-11.237005233764648,-0.17803332209587097,24.537334442138672,0.037923507392406464
144,63823868652452.0,-335.7647705078125,-14.75144100189209,1.6725690364837646,23.797697067260742,0.03162942826747894
145,63823868752746.0,-335.5352478027344,-13.294904708862305,1.793558120727539,23.7213191986084,0.030950287356972694
146,63823868853040.0,-336.97503662109375,-12.844120025634766,3.364283561706543,23.98857307434082,0.03145696967840195
147,63823868950200.0,-335.7535705566406,-13.079658508300781,3.4834208488464355,24.60149383544922,0.032692208886146545
148,63823869150789.0,-337.275634765625,-14.139662742614746,2.3133609294891357,23.784404754638672,0.03285936266183853
149,63823869251083.0,-336.4461975097656,-14.989315032958984,2.2143938541412354,24.397560119628906,0.03334774821996689
150,63823869351377.0,-337.26263427734375,-15.784411430358887,3.225519895553589,23.52052116394043,0.03038286231458187
151,63823869451671.0,-335.67138671875,-15.547903060913086,-1.0034102201461792,23.847864151000977,0.03252444416284561
152,63823869551965.0,-336.5709228515625,-15.10228157043457,-1.0845818519592285,23.84583282470703,0.03964713588356972
153,63823869652259.0,-336.7391357421875,-16.277219772338867,-1.854852318763733,23.974918365478516,0.03311482444405556
154,63823869752553.0,-336.6521911621094,-16.283323287963867,-1.4576956033706665,23.58075714111328,0.03257548436522484
155,63823869849713.0,-336.4117126464844,-16.014015197753906,-0.9582719802856445,23.794010162353516,0.032681290060281754
156,63823869950008.0,-336.2608337402344,-16.400665283203125,-0.8558952212333679,23.68212890625,0.0331745482981205
157,63823870050302.0,-334.6993713378906,-16.434932708740234,-0.5178975462913513,23.608572006225586,0.032272666692733765
158,63823870150596.0,-334.49481201171875,-16.415145874023438,-0.690224826335907,23.70886993408203,0.03284088522195816
159,63823870250890.0,-334.734619140625,-16.697729110717773,-1.6180074214935303,23.39413833618164,0.031920649111270905
160,63823870351184.0,-335.06622314453125,-15.966546058654785,0.6864635348320007,23.371694564819336,0.031545452773571014
161,63823870451478.0,-334.87298583984375,-15.083001136779785,-1.0888111591339111,23.31103515625,0.03994830697774887
162,63823870551773.0,-335.2813415527344,-15.757237434387207,-1.9229997396469116,23.294389724731445,0.03153018653392792
163,63823870652067.0,-335.454833984375,-15.427895545959473,-1.6007466316223145,23.286693572998047,0.03162005543708801
164,63823870752361.0,-336.0275573730469,-14.402713775634766,-1.1882959604263306,23.125511169433594,0.02935030683875084
165,63823870852655.0,-334.98345947265625,-14.165664672851562,-1.3021833896636963,23.32352638244629,0.030342061072587967
166,63823870952949.0,-335.2568664550781,-14.598062515258789,-2.0825090408325195,23.12263298034668,0.029526282101869583
167,63823871053243.0,-335.8039855957031,-14.62553596496582,-1.6652897596359253,23.30476188659668,0.0292616356164217
168,63823871153538.0,-337.9447937011719,-15.921236038208008,-1.7467408180236816,22.142333984375,0.03054066188633442
169,63823871253832.0,-335.1912536621094,-15.389812469482422,-1.9682626724243164,22.601215362548828,0.029184356331825256
170,63823871354126.0,-335.541259765625,-14.76679801940918,-1.1140738725662231,23.185808181762695,0.03902220353484154
171,63823871454420.0,-334.451416015625,-16.059158325195312,-1.8157325983047485,22.906539916992188,0.031118260696530342
172,63823871554714.0,-335.4369812011719,-16.13688850402832,-2.439253807067871,22.956663131713867,0.03160158172249794
173,63823871655008.0,-335.7557067871094,-14.687158584594727,-0.19538328051567078,23.664531707763672,0.03147149831056595
174,63823871752168.0,-338.2717590332031,-15.978073120117188,-8.462806701660156,22.509607315063477,0.032837215811014175
175,63823871852463.0,-337.8524169921875,-16.17453384399414,-9.240976333618164,22.726106643676758,0.029047446325421333
176,63823871952757.0,-337.3344421386719,-16.587451934814453,-6.745599746704102,22.424766540527344,0.029895469546318054
177,63823872053051.0,-337.680908203125,-17.830913543701172,-8.103260040283203,22.51620101928711,0.03210756927728653
178,63823872153345.0,-336.2028503417969,-17.198163986206055,-4.978398323059082,23.334911346435547,0.029837997630238533
179,63823872250505.0,-334.41119384765625,-15.479536056518555,-2.733564615249634,23.28079605102539,0.028388239443302155
180,63823872350799.0,-333.5336608886719,-11.878854751586914,0.0717075914144516,24.150819778442383,0.03503081575036049
181,63823872451093.0,-331.89581298828125,-14.402944564819336,1.2116756439208984,22.90325164794922,0.026319392025470734
182,63823872551387.0,-333.3608703613281,-14.39243221282959,0.15319640934467316,23.648386001586914,0.028797078877687454
183,63823872651682.0,-333.0263366699219,-15.240018844604492,0.8013908863067627,23.418018341064453,0.028201548382639885
184,63823872751976.0,-332.26953125,-14.91443157196045,1.2842108011245728,24.023468017578125,0.02953851781785488
185,63823872852270.0,-330.0704040527344,-11.400264739990234,2.527106523513794,23.419387817382812,0.028934182599186897
186,63823872952564.0,-331.0847473144531,-12.030630111694336,2.7975499629974365,22.8640079498291,0.029269270598888397
187,63823873052858.0,-330.9372863769531,-11.693771362304688,2.0424225330352783,23.533031463623047,0.029116643592715263
188,63823873153152.0,-330.0367126464844,-13.188006401062012,1.9318020343780518,23.684520721435547,0.029075337573885918
189,63823873253447.0,-330.8040466308594,-12.780609130859375,1.579111099243164,23.84644889831543,0.03577594831585884
190,63823873353741.0,-330.19964599609375,-12.432977676391602,1.0298192501068115,23.00297737121582,0.02853832021355629
191,63823873454035.0,-330.3004150390625,-14.234530448913574,0.4924120604991913,23.51626968383789,0.02854188345372677
192,63823873554329.0,-329.362548828125,-12.887151718139648,0.4735037684440613,23.427162170410156,0.02922203205525875
193,63823873654623.0,-330.13421630859375,-13.000030517578125,0.5393097400665283,23.582326889038086,0.029486650601029396
194,63823873754917.0,-330.31201171875,-13.722554206848145,0.8342762589454651,23.507715225219727,0.02942955680191517
195,63823873855212.0,-330.4932861328125,-13.79350471496582,0.6965586543083191,23.660871505737305,0.02899722009897232
196,63823873955506.0,-329.6274108886719,-14.452838897705078,1.0229588747024536,24.006610870361328,0.02979651466012001
197,63823874055800.0,-328.9319763183594,-14.03671646118164,1.3374803066253662,24.34561538696289,0.030013302341103554
198,63823874156094.0,-330.4650573730469,-15.712309837341309,0.29734179377555847,24.55182647705078,0.03597577288746834
199,63823874256388.0,-327.43896484375,-12.55227279663086,1.2008460760116577,22.91254234313965,0.03181774914264679
200,63823874356682.0,-332.9168395996094,-15.181337356567383,-0.3407370150089264,23.47262954711914,0.03301791846752167
201,63823874456977.0,-336.68389892578125,-16.1047306060791,0.023700034245848656,22.450796127319336,0.03114832192659378
202,63823874557271.0,-339.5461120605469,-16.549739837646484,-1.75982666015625,22.316726684570312,0.03349780663847923
203,63823874657565.0,-334.0818176269531,-14.913712501525879,1.0458836555480957,24.633373260498047,0.03538760542869568
204,63823874757859.0,-332.7362365722656,-15.548188209533691,-0.742236316204071,21.73137664794922,0.028500620275735855
205,63823874858153.0,-332.4629211425781,-15.060896873474121,0.26160070300102234,21.940032958984375,0.031769342720508575
206,63823874958447.0,-334.1854248046875,-15.48414421081543,-1.5808093547821045,21.465837478637695,0.03204413503408432
207,63823875058741.0,-334.8783264160156,-14.984734535217285,-1.9088565111160278,21.88173484802246,0.0400158055126667
208,63823875159036.0,-334.7256164550781,-15.380548477172852,-2.5318105220794678,20.910011291503906,0.031507011502981186
209,63823875259330.0,-332.1097412109375,-15.614364624023438,-2.7079291343688965,22.299537658691406,0.03444380313158035
210,63823875359624.0,-332.9665222167969,-16.18545150756836,-2.4342591762542725,22.06612205505371,0.03137803077697754
211,63823875459918.0,-335.5158996582031,-17.17822265625,-2.1289844512939453,22.396709442138672,0.0331430584192276
212,63823875560212.0,-334.08526611328125,-15.35425853729248,-3.8154308795928955,22.30837059020996,0.030441133305430412
213,63823875657372.0,-337.90911865234375,-18.65151596069336,-4.871683120727539,21.904565811157227,0.032445088028907776
214,63823875757666.0,-339.3720703125,-17.61533546447754,-3.2108240127563477,21.425214767456055,0.033173345029354095
215,63823875857961.0,-339.23712158203125,-17.939722061157227,-2.9305622577667236,20.916833877563477,0.034049954265356064
216,63823875958255.0,-337.118896484375,-16.346874237060547,-2.575148344039917,21.897842407226562,0.0398833230137825
217,63823876058549.0,-334.444091796875,-18.669734954833984,-4.20423698425293,22.247568130493164,0.031219201162457466
218,63823876158843.0,-338.8709411621094,-17.09716033935547,-6.669318199157715,22.59427833557129,0.029386848211288452
219,63823876259137.0,-336.14825439453125,-15.23409652709961,-4.8326416015625,21.00440788269043,0.03286011517047882
220,63823876359431.0,-333.97576904296875,-13.846436500549316,-1.555724024772644,22.052391052246094,0.031818024814128876
221,63823876459726.0,-333.7640075683594,-14.886958122253418,-1.6926180124282837,21.973167419433594,0.032343342900276184
222,63823876556886.0,-333.8995361328125,-14.094112396240234,-0.6771900057792664,22.995521545410156,0.03327120095491409
223,63823876657180.0,-335.1224365234375,-15.710426330566406,-2.4698164463043213,23.247772216796875,0.02980484999716282
224,63823876757474.0,-335.4100341796875,-15.120674133300781,-1.142478108406067,21.77187728881836,0.03473030403256416
225,63823876857768.0,-336.5412902832031,-15.420795440673828,-1.810781478881836,22.127647399902344,0.036154117435216904
226,63823876958062.0,-337.0237731933594,-13.88341236114502,-0.9841315150260925,22.34675407409668,0.04127204790711403
227,63823877058356.0,-335.698486328125,-14.973423957824707,-0.22080229222774506,23.85045051574707,0.03244946151971817
228,63823877158651.0,-337.8516540527344,-15.49314022064209,-1.181483507156372,21.39826202392578,0.033365849405527115
229,63823877258945.0,-333.92315673828125,-13.453510284423828,-1.4816664457321167,21.471603393554688,0.032850515097379684
230,63823877359239.0,-335.8237609863281,-15.475272178649902,1.8340767621994019,21.128795623779297,0.03503229096531868
231,63823877459533.0,-335.2107238769531,-13.952465057373047,-0.3624609112739563,21.50912094116211,0.03311825171113014
232,63823877559827.0,-335.8792724609375,-14.734389305114746,-1.693500280380249,21.560256958007812,0.03315248712897301
233,63823877660121.0,-336.45654296875,-15.275239944458008,-1.5550440549850464,22.232921600341797,0.03148900717496872
234,63823877760415.0,-337.9270324707031,-16.25255584716797,-1.1989598274230957,22.59458351135254,0.033784374594688416
235,63823877860710.0,-337.4334411621094,-16.360057830810547,-0.32448098063468933,23.480472564697266,0.04024948552250862
236,63823877961004.0,-336.16046142578125,-16.916383743286133,-2.550880193710327,24.299861907958984,0.03421555086970329
237,63823878061298.0,-336.07708740234375,-16.66083526611328,-3.458219289779663,23.91452980041504,0.03458326309919357
238,63823878161592.0,-333.3709716796875,-18.128631591796875,-1.6023727655410767,22.405099868774414,0.03542901203036308
239,63823878261886.0,-333.96392822265625,-13.02804946899414,-2.246403932571411,21.146841049194336,0.032497845590114594
240,63823878459340.0,-334.7285461425781,-14.671989440917969,-2.136701822280884,21.34749412536621,0.03371191769838333
241,63823878559635.0,-333.7757568359375,-13.723917007446289,-3.012993812561035,21.782028198242188,0.03191669285297394
242,63823878659929.0,-337.3826599121094,-16.14243507385254,-4.010106563568115,21.10334014892578,0.033367007970809937
243,63823878760223.0,-336.1777038574219,-15.676594734191895,-2.6816365718841553,21.601364135742188,0.04167288541793823
244,63823878860517.0,-335.0740966796875,-15.38840389251709,-0.49182194471359253,21.225061416625977,0.033689722418785095
245,63823878957677.0,-334.8899230957031,-15.367274284362793,-1.2704411745071411,22.160400390625,0.03334048017859459
246,63823879057971.0,-334.066650390625,-14.877179145812988,-1.8154219388961792,21.93113899230957,0.03362295404076576
247,63823879158265.0,-335.15087890625,-15.74728775024414,-1.6632614135742188,21.565879821777344,0.03222998231649399
248,63823879258560.0,-333.8604431152344,-14.740285873413086,-1.1476669311523438,21.91078758239746,0.03315453603863716
249,63823879358854.0,-334.11993408203125,-14.560179710388184,-2.3133530616760254,22.183290481567383,0.03239957243204117
250,63823879459148.0,-334.2442626953125,-15.142848014831543,-1.7094991207122803,21.920516967773438,0.03273039311170578
251,63823879559442.0,-333.46435546875,-13.868242263793945,-1.3631258010864258,21.87045669555664,0.031516410410404205
252,63823879659736.0,-333.9527587890625,-14.726744651794434,-1.7976819276809692,21.928239822387695,0.032314326614141464
253,63823879960619.0,-334.60986328125,-15.294455528259277,-2.904141664505005,22.185049057006836,0.03283930569887161
254,63823880060913.0,-334.37493896484375,-15.610077857971191,-2.012544631958008,22.5722599029541,0.03391182795166969
255,63823880161207.0,-334.6609191894531,-14.563982963562012,-3.0018577575683594,21.734575271606445,0.03255815431475639
