,EPOCH,BF1,BGSM(X),BGSM(Y),BGSM(Z),BGSE(X),BGSE(Y),BGSE(Z)
37,63823857108228.1,3.322892916202634,3.1405885457993676,-1.0850349307059732,0.025361485825776783,3.140589022636526,-1.0801084399222876,0.10633460320524485
38,63823857224621.9,3.384056186675859,3.216098380088651,-1.0513701558112447,0.055329541862105557,3.216099095344388,-1.0444202423094986,0.13275393992671383
39,63823857341015.7,3.3714034795762173,3.136837828159506,-0.5075170353056366,1.126369702815788,3.136842870712454,-0.4240752786399459,1.1603498518464839
40,63823857457408.5,3.4768519401550293,3.3444113731384277,-0.8504536151885986,0.4244300127029419,3.3444135189056396,-0.8177083134651184,0.4845118820667267
41,63823857573802.3,3.452273559570287,3.290452122688278,-1.0031634151935185,0.2910556733608272,3.2904535889625395,-0.979958379268607,0.3615547224879263
42,63823857690196.1,3.5211035966874147,3.283944630622926,-0.9602825582028633,0.831564217805892,3.2839484453201915,-0.8996456384659988,0.8968023598194501
43,63823857813397.9,3.513954007625676,3.3541418433190153,-0.9796656399965534,0.37089588940159607,3.3541438579560086,-0.9517077714204925,0.4376626819373793
44,63823857929883.7,3.480625104904192,3.325791501998949,-0.9626208543776833,0.35651162266720726,3.3257935047150133,-0.9361041426658071,0.4212325334547856
45,63823858046277.5,3.5220785737036406,3.403790116310031,-0.8953795433042846,0.13221160694959863,3.403791069984347,-0.8844829499719922,0.19201309978963957
46,63823858162671.3,3.5470925092697363,3.437183165550254,-0.8742923736572291,0.05700093060731512,3.4371836423874123,-0.8686057627201108,0.11470387578010201
47,63823858279065.1,3.493653929233628,3.3663043379784368,-0.9008513629436432,0.24905364811430167,3.3663057684899114,-0.8827052742242689,0.3072191208601964
48,63823858395458.9,3.5190847396850153,3.347253751754775,-1.0858310699461027,-0.02329641357063607,3.34725403785707,-1.0850880384443327,0.046419096738094474
49,63823858511944.7,3.478506052494113,3.3124598145486206,-1.0616514265535333,0.007888419907743159,3.312460291385779,-1.0590331792829413,0.0749201167376028
50,63823858628430.5,3.436486482620181,3.097821235656676,-1.487493991851801,-0.0032357741149759214,3.0978217124938343,-1.4848194718361,0.08920876681779875
51,63823858744824.3,3.4116279125213334,3.293241763114908,-0.8805743843316691,0.13515284433961483,3.293242716789224,-0.8706656515597954,0.18871582522988678
52,63823858861218.1,3.412107419967714,3.25655894279484,0.5818061709403688,0.8357878088952345,3.256562232971232,0.6309846878051528,0.7992970824242889
53,63823858977611.9,3.3790156602860746,3.262881934642893,0.11346096210238243,0.8708403855562672,3.2628857612610873,0.1646944280719467,0.862605497241033
54,63823859094005.7,3.400014996528754,3.270607829094051,-0.40900955796242366,0.8342258095741862,3.2706116437913164,-0.3599257737398174,0.8565344989300367
55,63823859210399.5,3.2980271577835083,3.111261308193207,-0.7417415082454681,0.8041140884160995,3.1112650632858276,-0.6947381943464279,0.8450424075126648
56,63823859326885.3,3.3477553844453602,2.738948917388928,-1.911066937446883,0.23077813684932919,2.7389503479004027,-1.8951810598376337,0.3372188150882141
57,63823859443279.1,3.2631042599678,2.6374546647072417,-1.9193458259104839,0.08606420010323017,2.63745548725134,-1.91174160838119,0.19114198386663428
58,63823859559672.9,3.2911404848100254,2.7879436969758395,-1.7474005460740039,0.07289315089543436,2.787944650650156,-1.7409585237504168,0.16668068915566125
59,63823859676066.7,3.310722327232385,2.7167721033097014,-1.8853860735892785,0.15891913399086782,2.716773331165384,-1.874404007196387,0.25795566439614853
60,63823859792460.5,3.3055078983306885,2.8038241863250732,-1.7252064943313599,0.29767826199531555,2.803826093673706,-1.707565426826477,0.3862150013446808
61,63823859908854.3,3.321286463737458,2.351336455345129,-2.336301088333083,-0.20902976468236467,2.351336181163763,-2.3438718080520315,-0.09090108461709244
62,63823860025340.1,3.334535717964257,3.0494202613831045,0.8438271701336866,1.0525898456574012,3.0494245529175283,0.8947348058224708,1.0096598744392873
63,63823860141733.9,3.2823412418368805,2.89867907762538,1.0018013924366247,1.1693160235883409,2.898684084415541,1.0570221900945982,1.119635105133188
64,63823860258219.7,3.219769906997746,2.9607927322387875,0.6006061911582592,1.1134324073793107,2.9607976436615173,0.6523758053779323,1.0838995695115754
65,63823860374613.5,3.3420026898384094,3.087276816368103,0.038285001181066036,1.2791245579719543,3.0872822999954224,0.09703319147229195,1.2760003209114075
66,63823860491007.3,3.4149946689600275,3.332488679885345,-0.1815495043989508,0.7236208319663182,3.3324917793268733,-0.1489351287480721,0.731016463041208
67,63823860607401.1,3.388540410995516,3.3169464230537815,-0.19507261887200705,0.6648005306720132,3.3169492840767307,-0.16585434824236522,0.6726711928843885
68,63823860723794.9,3.3931855201717416,3.2701995849604986,-0.28003914952263254,0.8607766389849032,3.2702034473414803,-0.2431905776260702,0.8718902349474211
69,63823860840188.7,3.3321985602379627,3.2678429603577595,0.014180722983919064,0.6514822274445795,3.2678458213807087,0.041108078975127076,0.6503248244523352
70,63823860956582.5,3.4018229246139526,3.3680585622787476,0.07642102986574173,0.47191640734672546,3.368060827255249,0.09532130882143974,0.4684503972530365
71,63823861072976.3,3.417485630512309,3.3579038262367984,-0.21466523483376662,0.5979028850794487,3.3579064488411685,-0.19118141904454153,0.6058064550161936
72,63823861189462.1,3.3749618530274232,3.2263311386109486,-0.8765780091284927,0.4610113501548484,3.2263332843781605,-0.8585160017012783,0.4938191175460503
73,63823861305855.9,3.3415868163110587,3.106727039814039,-1.1565199971201845,0.42054345309766233,3.106729173660322,-1.1403404891493627,0.46260873675379266
74,63823861422249.7,3.25294904708879,2.9945441961290533,-1.2595198631285993,0.16714606434105458,2.994545388221949,-1.2528074026107165,0.21165263801811535
75,63823861538643.5,3.304483652114868,3.2369308471679688,-0.38599174469709396,0.5411645323038101,3.236933708190918,-0.3672444745898247,0.5540443509817123
76,63823861655037.3,3.388614225387737,3.3157386302949865,-0.6088217377662714,0.3431718349454791,3.3157404422761876,-0.5971606373787046,0.3630702197549734
77,63823861771431.1,3.5327247262001547,3.5059404015541533,-0.1449642702937299,0.4092300266027853,3.505942070484207,-0.13187912926079443,0.4136175841093471
78,63823861887824.9,3.5536635875700875,3.524408984184184,-0.26789593398527145,0.3674051344395794,3.524410653114238,-0.25653859674886387,0.37540851533422687
79,63823862004218.7,3.443548297881937,3.4100400090216323,-0.3527451708911342,0.3242680996656214,3.410041677951686,-0.3430791944263865,0.33446387201545147
80,63823862120612.5,3.4890124797821045,3.406336784362793,-0.6956024169921875,0.2936190068721771,3.4063384532928467,-0.6870761513710022,0.3130374848842621
81,63823862237006.3,3.434315407275948,3.386734414100429,-0.5382063835859999,0.18672026619311435,3.3867355704305377,-0.5329969763756509,0.20109494030472094
82,63823862353400.1,3.5592138767241495,3.499857020378003,-0.5990014910698949,0.2445838734507135,3.4998582124708983,-0.592541027069194,0.2598298341035443
83,63823862469793.9,3.4472532868380807,3.3603976845737122,-0.768719282746111,0.017641076817999937,3.3603979229922913,-0.7680616647003068,0.036344030406212494
84,63823862586187.7,3.50680704116833,3.4095075130463117,-0.8142964839938218,-0.09589941352620607,3.4095075130463117,-0.8162941455844014,-0.07708336114897534
85,63823862702581.5,3.467151343822263,3.3558647036550844,-0.8535319864747918,-0.17524255812141,3.3558644652365053,-0.8571536988017894,-0.15658603608581567
86,63823862818975.3,3.4450294017792467,3.2884871959687003,-0.9793935537337679,-0.30790300667308124,3.288486242294384,-0.9855150222777789,-0.2877229481937733
87,63823862935369.1,3.4632953405380102,3.27662671804426,-1.066946703195581,-0.3460532844066831,3.2766252875327853,-1.0734182476997471,-0.3254390880465717
88,63823863051762.9,3.4577113628386615,3.245181560516292,-1.1095641136169623,-0.43974226117111503,3.2451798915862384,-1.1172950983047634,-0.41972532868362694
89,63823863168156.7,3.4939890384671757,3.2664779782292968,-1.0139983713626566,-0.7140555351971991,3.2664752006528506,-1.0257804274558715,-0.697038176655711
90,63823863284550.5,3.459647893905649,3.223820567131067,-1.191059768199813,-0.3968048244716802,3.223819255828882,-1.197030365466967,-0.37842701375505283
91,63823863400944.3,3.2817660689355344,2.981448888778764,-1.3678754568101763,-0.0987329337744457,2.981448805332261,-1.3691319227220395,-0.0794481832532602
92,63823863579806.1,3.2746018409728648,2.901344919204688,-1.5146823883056322,-0.1046177014708572,2.9013446807861087,-1.5158365726470628,-0.08630937039852711
93,63823863696199.9,3.2061218142509755,2.8219644665716475,-1.462422674894737,-0.42069459557524547,2.821963024139244,-1.4668709576133945,-0.4049240559338608
94,63823863812593.7,3.204592204093852,2.8579331636428016,-1.4149789690971237,-0.315370219945887,2.857932209968485,-1.417897891998277,-0.3019894659518991
95,63823863948767.5,3.2682784199717236,2.914646804333028,-1.3793869018553113,0.5325462371114617,2.9146493077281086,-1.3751347661016766,0.5434204041961543
96,63823864065161.3,3.301180791854486,2.90402460098232,-1.5491631269453674,0.2539776802061981,2.9040257930752156,-1.5474603176115667,0.2641433894633231
97,63823864181555.1,3.268856942653683,2.9133791804313964,-1.4730463027954157,0.16641947552556563,2.9133798956871337,-1.4721544682979641,0.17412054613227418
98,63823864298500.9,3.2728250503543816,3.004331541061762,-1.2779058456422479,0.22856425791957546,3.004332566261652,-1.2770070791246095,0.23352202624061336
99,63823864414894.7,3.293341934681172,2.99551389217397,-1.3426979601384312,0.26486521065239566,2.9955153226854447,-1.3420197963715703,0.26826943904165906
100,63823864531288.5,3.3045113086700333,2.960040807723948,-1.4578990936279794,0.18022081255936132,2.9600419998168435,-1.4576829671860234,0.18195101618790138
101,63823864647774.3,3.3724587917329276,2.9653022885323868,-1.6056053459644801,0.04950833078489183,2.965302562713753,-1.6056135237217433,0.04923892319217797
102,63823864771344.1,3.333710026741004,2.6318821907043004,-1.9545349597931136,-0.605442327260964,2.6318797349929355,-1.9535621047020186,-0.6085851728916097
103,63823864887737.9,3.4147173762322067,2.9178823351861416,-1.7539967536925272,-0.2639922335743036,2.917881250381607,-1.7532061457632977,-0.26920624822369454
104,63823865004223.7,3.255175876617443,2.8149419307708463,-1.624530220031802,-0.181961584091249,2.8149413585662564,-1.6237264871597923,-0.18901470005518511
105,63823865120617.5,3.263906478881836,2.7269110083580017,-1.735609084367752,-0.4523462802171707,2.726909339427948,-1.732999563217163,-0.46225637942552567
106,63823865237103.3,3.3472699403763153,2.947264957428108,-1.5579956769940866,-0.30076648592983163,2.9472640037537916,-1.5558260083196152,-0.31180910170112364
107,63823865353589.1,3.4921613335601465,2.9711513280862665,-1.8137931406492056,-0.2785586133600268,2.971150135993371,-1.811370122432118,-0.29391607344159915
108,63823865469982.9,3.41466555595395,2.986041116714435,-1.640409040451051,-0.2292246222497019,2.9860401630401188,-1.638071870803833,-0.24538359642038673
109,63823865586376.7,3.4055496931077482,2.984995806217432,-1.6028912007807348,-0.34341623336073535,2.9849944591524604,-1.5989310443400002,-0.36141995042559133
110,63823865702770.5,3.45070743560791,2.9526214599609375,-1.7560548186302185,-0.32505784928798676,2.9526203870773315,-1.7518100142478943,-0.3472222834825516
111,63823865819164.3,3.471809744834653,3.0110341787334773,-1.696620088815714,-0.3293917208914581,3.011032986640582,-1.691834002733249,-0.35316638648555937
112,63823865935558.1,3.5250991821290025,3.0889738559720343,-1.58674447536545,-0.6053612351416316,3.088971233367664,-1.5772192239769018,-0.6297750473021354
113,63823866051951.9,3.564982211589778,3.156942129135057,-1.5701788127422802,-0.5266382157803301,3.156939983367845,-1.5610956668854217,-0.5529960721731912
114,63823866168897.7,3.4949097633361403,3.0980793476104593,-1.470413601398422,-0.6739227950572492,3.098076725006089,-1.4578783392905736,-0.7006412148475163
115,63823866285291.5,3.3727293610572815,3.04659503698349,-1.295474648475647,-0.6443914622068405,3.046592652797699,-1.2825645506381989,-0.6697323322296143
116,63823866401685.3,3.3745970726012273,2.9964014530182435,-1.41101481914499,-0.6468917369839863,2.9963988304138733,-1.397079086303504,-0.6764759540555151
117,63823866518079.1,3.3345034599298358,2.935465681552264,-1.508955365419323,-0.47430416494603317,2.9354635357850523,-1.4979145586489993,-0.5081097781657697
118,63823866634472.9,3.3319185495377384,2.777733182907324,-1.7510943293568866,-0.5650785028936527,2.777730560302954,-1.7370932102200713,-0.6067674875261385
119,63823866750866.7,3.37472425699245,2.9517531871796527,-1.5908516168594782,-0.3808669269086159,2.951751756668178,-1.5807007789612206,-0.42102853804839124
120,63823866867260.5,3.358732223510742,2.7861180305480957,-1.8727699518203735,-0.10657250881195068,2.7861177921295166,-1.8692513704299927,-0.15662114322185516
121,63823866983746.3,3.292690038680584,2.654129326343439,-1.9386943161481396,-0.19702480956903745,2.654128611087702,-1.9323761105531259,-0.2515640415250252
122,63823867100140.1,3.178882575035059,2.57610552310923,-1.8623020172121372,-0.02720561325544108,2.5761052846906507,-1.8606812834741933,-0.08232115432614744
123,63823867216533.9,3.1723036289211852,2.5733389377590665,-1.854105806350624,0.060004347562551505,2.5733389377590665,-1.855074924230484,0.0024353608486679477
124,63823867333479.7,3.2437049388884693,2.5666247367858106,-1.9821055650710788,0.0724749058484114,2.5666249752043897,-1.9834139347076116,0.008067816914899753
125,63823867449873.5,3.1986942291259766,2.530406177043915,-1.9544309675693512,0.09254045970737934,2.530406653881073,-1.9564455151557922,0.026208366733044386
126,63823867566266.3,3.219332289695145,2.75810344219171,-1.62006659507693,0.3637618035079378,2.758105111121764,-1.6319122195238038,0.30626007914558495
127,63823867682660.1,3.2316611766817034,2.134811460971942,-2.4091912865640728,-0.28631759285883934,2.1348100304604674,-2.397027826309419,-0.37476086020427546
128,63823867799053.9,3.24431662559562,2.5268798828129384,-1.9609105587008564,0.5434098243713823,2.5268818378452873,-1.9802522182467563,0.46803416609767406
129,63823867915447.7,3.253900325298212,2.298548138141632,-2.2876305818556326,0.26686019003393635,2.2985488533973695,-2.296417653560498,0.17587440684440678
130,63823868031841.5,3.221037983894348,2.2569278478622437,-2.28536593914032,0.24142078310251236,2.2569286823272705,-2.29336154460907,0.14722232520580292
131,63823868148235.3,3.0839289665219374,2.076976609230024,-2.214104700088382,0.5423190116872095,2.076978754997236,-2.235186636447744,0.4475550517429672
132,63823868264629.1,3.1527594089506343,2.226310777664059,-2.202970075607214,0.361019742488663,2.2263120174406703,-2.2167284488677037,0.2636738717554058
133,63823868381022.9,3.1206900596622487,2.0565908074380563,-2.321500217914908,0.3460407510403135,2.0565917491914436,-2.334835743904455,0.2400964386764353
134,63823868497416.7,3.2303112745288263,1.9337769269943663,-2.5833513259891463,0.14688109457481602,1.9337771415710876,-2.5873983621601,0.02546746968278717
135,63823868613902.5,3.2159934043884277,1.8486558496952057,-2.620136797428131,0.24453019350767136,1.8486565351486206,-2.6289007663726807,0.11744795739650726
136,63823868730296.3,3.1911192893985127,1.7379946947104306,-2.659664201736371,0.2976709067824659,1.7379955768591733,-2.6711966991423925,0.16471679508717973
137,63823868846690.1,3.137369823455723,1.7751282095905137,-2.5132684469222633,0.6121693789967644,1.7751303672786545,-2.5413667082786615,0.48241052627650455
138,63823868963083.9,3.1959200143818327,1.7892021179200617,-2.4228894472124662,1.0686769485478387,1.7892060995103327,-2.4759036302569246,0.939335602522358
139,63823869079477.7,3.1800468921661444,1.4644115924837402,-2.6529766440390152,0.9641760647297659,1.4644150495531372,-2.7013574004171934,0.8188897311688297
140,63823869196791.5,3.1120734214782715,1.2825181484222412,-2.6535227298736572,0.999480664730072,1.2825218439102173,-2.7050750255584717,0.8501223921775818
141,63823869313185.3,3.1283452272412644,1.2628395557407541,-2.7861239790913266,0.6550935775035275,1.2628418028358621,-2.819016277789716,0.4947541058057393
142,63823869429579.1,3.309774851798772,1.706133103370295,-2.8356771469115585,0.05002143718338343,1.706132781505213,-2.833732938766438,-0.11631805226170386
143,63823869546064.9,3.271273112296842,1.5328887522219996,-2.8889828085897227,-0.07247286178173885,1.5328877449035028,-2.8794069528577575,-0.24595377147198696
144,63823869662458.7,3.289134979248011,1.4252753496168336,-2.961566066741982,-0.12592345178136446,1.4252740383146485,-2.9481982707977625,-0.30799673199663
145,63823869778852.5,3.267651379108429,1.3451051115989685,-2.9750826358795166,-0.13020729087293148,1.345103919506073,-2.960962951183319,-0.31745272129774094
146,63823869895246.3,3.2203430175781365,1.3338460922238253,-2.923077535629419,-0.21693053841592974,1.3338445425030612,-2.9030039072038196,-0.4049912691116637
147,63823870011640.1,3.232931888103396,1.2671556651588223,-2.951245450973574,-0.3691693246365463,1.2671534001823208,-2.9204711675644495,-0.5630219012499765
148,63823870128033.9,3.2894792556761265,1.5557367324826048,-2.885639190673841,-0.270807570218911,1.5557347297665405,-2.8608148097992157,-0.464754265546671
149,63823870244427.7,3.2824353098869596,1.4489720880983818,-2.9395074844361297,-0.18407211005698634,1.4489704191683281,-2.9198435783387096,-0.3861411154271327
150,63823870360821.5,3.2439736127853394,1.5862090587615967,-2.8108623027801514,0.32601095736026764,1.5862097144126892,-2.826834201812744,0.12743493914604187
151,63823870477399.3,3.2914815664285415,1.5744253277773896,-2.8904788255687315,0.011836735811003956,1.5744246542449036,-2.883864486217073,-0.1958105161786581
152,63823870593793.1,3.290622520447105,1.337195897102396,-2.985232782364279,-0.35831894278490256,1.3371936321258946,-2.950942564011033,-0.5761557817455796
153,63823870710186.9,3.247731876373542,1.1916951179509332,-2.9856851339340964,-0.4617827132344436,1.191692256927984,-2.942807841301038,-0.683702594041849
154,63823870826580.7,3.3158257961273594,1.3756773948671082,-2.977501249313326,-0.4864433646201844,1.3756744146348694,-2.931759071350071,-0.7119954347610209
155,63823870943066.5,3.350031852722168,1.454335331916809,-2.9735799431800842,-0.5148921981453896,1.4543322920799255,-2.924588978290558,-0.7443675100803375
156,63823871059460.3,3.3522756099703317,1.4576594114309342,-2.95700879096978,-0.6073862314226958,1.4576561450964005,-2.8996511459349685,-0.8395583033564359
157,63823871175854.1,3.3406777024267873,0.9907189190387009,-3.1431782245634703,-0.5468212246895984,0.9907156676053285,-3.0888603329657136,-0.7984589278699008
158,63823871292247.9,3.29504606723775,1.3281751155849204,-2.978740000724876,-0.46916784644116716,1.3281721353526816,-2.9301744937897647,-0.7121081054209718
159,63823871408641.7,3.337852764129762,1.3671286046506048,-3.040694522857754,-0.16242099031804214,1.3671268165112616,-3.0164921641350686,-0.4159130319952861
160,63823871525035.5,3.3223941326141357,1.3367077112197876,-3.0305025577545166,-0.25993573665618896,1.3367056846618652,-2.997433662414551,-0.5166359543800354
161,63823871641521.3,3.223470342159826,1.5553390502933624,-2.7901648879056253,0.4319278061384431,1.5553400874141816,-2.8170653223995945,0.18901777043879553
162,63823871757915.1,3.2521193027489184,0.8427626490589892,-3.0288211345665395,-0.8319763779641579,0.8427581369873797,-2.943925857543215,-1.095105290412977
163,63823871874492.9,3.3974270939827935,0.6855929702517545,-2.884273052215785,-1.6592853903769973,0.6855850100514448,-2.7243839621546004,-1.910498380660982
164,63823871990886.7,3.4992226123811108,0.9764411568640331,-3.1474494934083648,-1.1766319751740124,0.9764349818228344,-3.0275239467622406,-1.4577419996262364
165,63823872107280.5,3.337711989878568,0.9853720664977764,-3.0239536762225367,-1.0124044120314137,0.985366657376263,-2.9175803065287633,-1.287243932485707
166,63823872223674.3,3.3195108413696057,1.276736176014977,-2.9841200113291793,-0.6956345617771678,1.2767322421084217,-2.905741214751723,-0.9724002897739495
167,63823872340068.1,3.2739894628524,2.084101009369415,-2.455968379973827,0.5862226754426473,2.0841029047971187,-2.5006320714945156,0.34967840611934964
168,63823872456461.9,3.1778662681578975,2.2477872371672913,-2.1607057571409922,0.6143894553187983,2.2477889537810607,-2.2099829673766225,0.40260795354878876
169,63823872573039.7,3.212479615211512,1.9118231773377627,-2.532469451427407,0.5014468297362161,1.9118241310120792,-2.569454324245399,0.2505020208656674
170,63823872689433.5,3.2543538808824293,2.0834586620338644,-2.4418443441385387,0.5357885658746175,2.0834599733360495,-2.483061671256513,0.28995437920150635
171,63823872805827.3,3.2391471624379493,2.126053202153224,-2.367634606361217,0.6049592375755293,2.126054871083278,-2.416639447212048,0.362655663490311
172,63823872922221.1,3.226516294479517,2.5765130043033246,-1.7209187030789785,0.9001891732215943,2.576516342163432,-1.8041061162946177,0.7190893411636665
173,63823873038614.9,3.205690658092055,2.522756659984121,-1.892685031890829,0.5743308067318929,2.5227583408351038,-1.9421215474604865,0.3745265915987084
174,63823873155008.7,3.2033453464509756,2.404808998108013,-2.012494754791396,0.6543512523174633,2.404810905456646,-2.070235800743242,0.4386636078357897
175,63823873271402.5,3.180301070214146,2.3588609099393207,-2.0360555052763876,0.636052146554133,2.3588625788693744,-2.0923402905470896,0.41495621949441114
176,63823873387796.3,3.2515172004688067,2.2573073863971604,-2.285416316985637,0.5036599159237594,2.257308578490056,-2.3265047073359475,0.25332814455006075
177,63823873504282.1,3.1647552609444074,2.469345569610613,-1.9589007914066632,0.28408821225174863,2.4693460464477712,-1.9782414853573256,0.06752911470838581
178,63823873620675.9,3.155353093147008,2.2714978218077766,-2.1053262233730807,0.6033839941025488,2.2714994907378303,-2.1593303918835276,0.36573002636443375
179,63823873737069.7,3.1466838002203747,2.3446315765379473,-1.956861639022752,0.7582123398782316,2.344633722305159,-2.0297556519507785,0.5331749051810878
180,63823873853463.5,3.130776405335216,2.328826427460657,-1.9804224967956496,0.6754666566850834,2.3288280963907106,-2.04449701309206,0.4453679323198482
181,63823873969949.3,3.1778254508973016,2.706312859058289,-1.4988706469537598,0.7264952689412676,2.706315279006867,-1.5726864159109362,0.5486845135691975
182,63823874086343.1,3.165784001350626,2.8634355783464414,-1.153699362277996,0.7013387978079118,2.8634383678438167,-1.2277231097221744,0.5617668449880847
183,63823874202736.9,3.1244103670117536,2.714863550662821,-1.4171844542025847,0.6186600685115118,2.714865696430033,-1.4803868293761004,0.44676402360156875
184,63823874319130.7,3.1015195846558155,1.2154883384704076,-2.826357173919786,0.3916184246538115,1.2154885530471287,-2.8529098033905873,0.05065497755983635
185,63823874435524.5,3.048040211201387,0.36955128610094345,-3.0165849328047516,0.2321129962813432,0.3695506826039151,-3.022499322892014,-0.13476010411871436
186,63823874551918.3,3.0576400041582255,0.6234103798861168,-2.883331799507608,0.8042428374285633,0.6234122335905693,-2.9601188898090594,0.44509050846046155
187,63823874668312.1,2.9825045704840902,1.0222690284253186,-2.766310429572937,0.4447674617171755,1.0222695052624768,-2.800099337100867,0.0986835718155522
