,B1F1,B1GSM(X),B1GSM(Y),B1GSM(Z),B1RTN(X),B1RTN(Y),B1RTN(Z)
9715,6.676042366027893,-5.837198448181146,3.234283161163464,0.17311469912536318,5.8315713882446225,-3.245552825927875,-0.15033606588834553
9716,6.581311988830611,-5.855119609832812,2.9342810153961065,0.6444226861000731,5.8494823455811025,-2.9949093818664503,0.3489798128605568
9717,6.665550708770752,-5.96241569519043,2.912109851837158,0.628272533416748,5.9568328857421875,-2.971405506134033,0.3352639675140381
9718,6.673292922973611,-6.033674526214577,2.79207305908203,0.5732179045677048,6.028352928161599,-2.8465320110321017,0.29273232221602047
9719,6.579720401763931,-5.872735214233401,2.8758601188660022,0.726949512958497,5.867106151580813,-2.9451845645904866,0.4370357275008824
9720,6.590446281433062,-5.726819705963135,3.0387578487395195,1.1809692382812724,5.720422458648682,-3.153007268905538,0.8720744252205225
9721,6.672188663482659,-5.814947795867925,2.959781694412208,1.3924928665161065,5.808452606201178,-3.0960353374480962,1.0906004190444902
9722,6.632909297943115,-5.806728363037109,3.0751841068267822,0.9016168713569641,5.800574779510498,-3.161067247390747,0.590552806854248
9723,6.590898895263675,-5.696220397949214,3.1933659076690573,0.8878034353257058,5.689883804321284,-3.2770419597625717,0.5647350788117294
9724,6.596599197387643,-5.806498527526834,3.0830924987792336,0.5378880500793056,5.800728225707987,-3.1320627689360903,0.2279068678617143
9725,6.617300033569421,-5.834895896911747,2.96604022979731,0.9696882367133942,5.828851127624638,-3.059432268142646,0.6693792343139552
9726,6.575989341735816,-5.688892269134528,3.2751961708068236,0.3814839005470478,5.682970714569098,-3.307112932205141,0.052739393711116384
9727,6.529284477233887,-5.6108880043029785,3.315457344055176,0.3906734883785248,5.604888916015625,-3.347959280014038,0.05773510783910751
9728,6.654087066650358,-5.669431018829301,3.4620647907257163,0.3799619317054809,5.663197994232133,-3.492829561233529,0.03227800056338828
9729,6.631192588806145,-5.51339635848999,3.652668237686147,0.4786896169185471,5.506736087799072,-3.6921800136566043,0.11104127317665445
9730,6.633660697936976,-6.010607242584205,2.728281164169297,-0.6533252120017207,6.006731700897193,-2.658703756332391,-0.9209892630576278
9731,6.676783943176253,-6.010739612579309,2.8099672317505275,-0.7403449773788439,6.006821537017785,-2.731151056289712,-1.015835332870486
9732,6.6053924560546875,-5.648416996002197,3.3969569206237793,-0.42788299918174744,5.643174648284912,-3.346142530441284,-0.7648025751113892
9733,6.625109863281246,-5.581851673126216,3.552128458023069,-0.33609236478806925,5.57624940872192,-3.509700632095333,-0.6892666101455823
9734,6.501632404327392,-5.424110507965009,3.5761865139008626,-0.22208321094529765,5.418343925475996,-3.544909620285122,-0.5784210443498485
9735,6.466586017608629,-5.352910995483376,3.6122230052948003,0.33029950261123603,5.34648160934446,-3.6366167545318686,-0.03259400017552
9736,6.434884929656996,-5.338988494873063,3.573961830139154,0.35338866710668315,5.3325982093811195,-3.6008677005767815,-0.005752502381746514
9737,6.446169376373291,-5.303473472595215,3.650461196899414,0.3078366816043854,5.297004699707031,-3.6722934246063232,-0.05884897708892822
9738,6.433411788940427,-4.963893890380867,4.055390739440912,-0.5434572041034126,4.9576750755310135,-3.988262319564819,-0.9471008181571384
9739,6.384423255920353,-4.289984703063915,4.531781291961627,-1.3467689514160501,4.283845043182323,-4.379595184326125,-1.7951645135879817
9740,5.4185301780701,-4.282176494598439,0.679213976859766,3.2484845161438454,4.277484989166311,-1.0125284910199286,3.166848087310866
9741,5.72351427078244,-4.986289596557566,1.716997289657529,2.221867656707845,4.9809764862060035,-1.9421815395354671,2.040996217727748
9742,5.579305171966553,-4.759405612945557,2.7191364765167236,1.0373579263687134,4.75370454788208,-2.8187217712402344,0.760827362537384
9743,5.536562824249325,-4.835176658630413,1.7886787414551355,2.0172863960266167,4.829966735839886,-1.9924871444702725,1.8300728797912595
9744,5.732351398467964,-4.9688216209410685,1.9920929431915748,2.0485442161560385,4.963236045837308,-2.198255777359058,1.8406831026077548
9745,5.7057369232175645,-4.955577278136966,2.2207625865934224,1.746344113350181,4.949938106536624,-2.3950996398924,1.5168589353564257
9746,5.782865715026806,-4.611765670776422,2.637892580032296,2.2784506320951556,4.604847240448054,-2.863384723663259,2.0036484003065267
9747,5.609019756317139,-4.894907474517822,2.3163602352142334,1.4548879861831665,4.889426231384277,-2.460559844970703,1.2171692848205566
9748,5.609695339202905,-4.691670513153156,2.9664040088652794,0.8042881250381276,4.685809421539386,-3.0409718513487984,0.503870058059681
9749,5.7224221229553835,-4.793059444427579,2.8902166366576254,1.1870657920838923,4.786908626556484,-3.0041399955748775,0.8924953341485674
9750,5.786652088165263,-4.753511333465782,2.9430497646326734,1.481550836563383,4.746950626373497,-3.086466503142836,1.180080628395403
9751,5.690601634979234,-4.722624015808139,3.1654874324797824,0.22732152640817396,4.717058753967319,-3.180624628066939,-0.09025415629149854
9752,5.486664772033691,-4.802351474761963,2.1413755416870117,1.5652092695236206,4.797043800354004,-2.2974774837493896,1.3445888757705688
9753,5.7199484825133995,-4.668314647674541,3.118386316299447,1.0918288111685763,4.6618850708007615,-3.2212576866149893,0.7745377063750274
9754,5.864972496032668,-4.642775726318296,1.6416463851930558,3.1837685108183913,4.636540126800473,-1.964014387130912,3.0053110599516737
9755,5.852653598785421,-4.591405296325363,3.309153699875695,1.4572685480110463,4.5842578887936245,-3.447926998139166,1.11871026754298
9756,5.825868320465103,-5.014924144744948,2.7932442188262123,0.9885577917098328,5.0091521263123315,-2.8879384994505957,0.7050730943679225
9757,5.809469699859619,-5.148631572723389,2.560594081878662,0.8246245384216309,5.143428325653076,-2.6401143074035645,0.5656808614730835
9758,5.820919704437313,-4.518892192840739,3.6617925643919773,0.182969686388941,4.512544250488444,-3.6695204257963945,-0.18480570614339595
9759,6.067356395721369,-4.987640666961484,2.3470595359800717,2.52860155105625,4.98093643188458,-2.600012493133427,2.282384872436879
9760,6.027540874481379,-4.971496963500964,1.7800429344179385,2.9042296886446684,4.9653335571288935,-2.0739334106447704,2.7135120391848067
9761,6.260914325714108,-5.334927940368639,2.627316951751721,1.9570167779922572,5.328377056121814,-2.82153449058534,1.6856768846511914
9762,6.278315544128418,-5.66133975982666,2.3655247688293457,1.32756507396698,5.655914306640625,-2.4979031085968018,1.086287498474121
9763,6.223040103912366,-5.148124980926517,3.3084483146667707,1.127816939353927,5.141337299346928,-3.4148261070251675,0.7915827870368776
9764,6.382044792175333,-5.157948398590145,2.5167244911192572,2.789706420898538,5.150674724578915,-2.795535993575933,2.525138378143424
9765,6.374638652801499,-5.331966972351234,2.580957412719577,2.3524058818814777,5.325062561035317,-2.8154471874235334,2.0837452888486574
9766,6.2960865974426365,-5.115853023529036,2.6955152988434485,2.48922777175902,5.1086074829101396,-2.9428867816925677,2.208066034316997
9767,6.226644039154053,-5.142912864685059,2.7246105670928955,2.2120935916900635,5.135921478271484,-2.943804979324341,1.9294402599334717
9768,6.355333042144795,-5.520333766937231,1.8013309240341948,2.580775928497363,5.514486694335912,-2.0632869243622634,2.390097570419352
9769,6.182860565185506,-4.9711663246153925,3.1479437828062884,1.894325661659511,4.963812160491857,-3.3324619770049244,1.57028009891538
9770,6.346406269073465,-5.597625064849751,2.329992437362628,1.8714058876040476,5.59166564941396,-2.5175080299377304,1.6309068918231056
9771,6.217980289459246,-5.245432662963874,2.5630906105041285,2.13803706169134,5.23879232406617,-2.775783824920638,1.8722387552261928
9772,6.1708598136901855,-5.421790599822998,1.3747416734695435,2.6051573753356934,5.416632175445557,-1.6411694288253784,2.4574849605560303
9773,6.278154277801478,-5.745537757873526,1.1958340167999453,2.228305578231722,5.741090011596671,-1.4255851268768402,2.100991249084381
9774,6.610516929626511,-5.598414993286148,-1.0789549112317955,3.343344688415655,5.596563053131118,0.7248375535009182,3.440558099746811
9775,6.779024791717529,-5.85218038558974,-0.7090113639829883,3.345628643035677,5.849705123901508,0.35612027645096683,3.405593967437517
9776,6.80203723907469,-6.11092224121092,0.2976318776607675,2.9718142986297553,6.107167434692365,-0.6079409718513643,2.9319873809814383
